"sentiment","avg_noun_sentiment","avg_verb_sentiment","avg_adverb_sentiment","avg_adjective_sentiment","avg_na_sent","avg_tot_sent","last_punctuation","comma_count","._count","X._count","X._count.1"
0,-0.0624715496472466,0,0,0,0,-0.0624715496472466,"",0,0,0,0
-0.5,-0.5,0,0,0,0,-0.5,"",0,0,0,0
-0.5,-0.0833333333333333,0,0,0,-0.5,-0.361111111111111,"",0,0,0,0
1,-0.0030924479166667,0,0,0.228394419575731,0,0.135799672578772,"!",0,0,0,1
0.5,0.434782608695652,0,0,0,0,0.434782608695652,"",0,0,0,0
0,0,0,0,0,0,0,"",0,0,0,0
-0.5,0.015625,0,0,0.1376953125,-0.5,-0.038671875,"",0,0,0,0
0.5,0.0001220703125,0,0,0.267578125,0,0.178426106770833,"",0,0,0,0
0,0.1875,0,0,0,0,0.1875,"",0,0,0,0
1,0,0,-0.625,0,1,0.09375,"",0,0,0,0
0.5,-0.047770110777598,0,0,0.0546875,0.815789473684211,0.0857892399745275,"",0,0,0,0
0,-0.0625,0,0,0,0,-0.0625,"",0,0,0,0
0,-0.02734375,0,0,0.015625,0,-0.0078125,"",0,1,0,0
0,0,0,0,-0.29296875,-0.0625,-0.177734375,"",0,0,0,0
1,0,0,0,0,1,1,"",0,0,0,0
-0.5,0,0,0,-0.125,-0.5,-0.3125,"",0,0,0,0
0,0,0,0,0,0,0,"",0,0,0,0
-0.5,0,0,0,0,-0.5,-0.5,"",0,0,0,0
1,0.75,0,0,0.0156230926513672,0,0.260415395100911,"",0,0,0,0
0,0,0,0,-0.0625,0,-0.0625,"",0,0,0,0
0.5,0,0,0,0,0.5,0.25,"",0,0,0,0
0.5,0,0,0,0,0.5,0.5,"",0,0,0,0
0.5,0,0,0,0,0.5,0.25,"",0,0,0,0
0,0,0,0,0,0,0,"",0,0,0,0
0,0.002532958984375,-0.166666666666667,0,0.1728515625,0,0.0236460367838542,"",0,0,0,0
1,0,0,0,0,1,1,"",0,0,0,0
1,0,0,0,0,0.815789473684211,0.815789473684211,"",0,0,0,0
0,0.0009765625,0,0,-0.1484375,0,-0.07373046875,"",0,0,0,0
0.5,0,0,0,0,0.5,0.5,"",0,0,0,0
0,0,-0.166666666666667,0,0,0,-0.0555555555555555,"",0,0,0,0
-0.5,0,0,0,-0.0625,0,-0.0625,"",0,0,0,0
-0.5,-0.1891753938463,0,0.1953125,-0.0267798542976379,-0.5,-0.102761390805244,"",0,1,0,0
0.5,0,0,0,0,0.5,0.25,"",0,0,0,0
0.5,0.00390625,0,0,0,0.141666666666667,0.0718098958333333,"",0,0,0,0
0.5,-0.0693359375,0,0,-0.09375,0,-0.0774739583333333,"",0,0,0,0
0.5,0,0,0,0,0.5,0.5,"",0,0,0,0
0,0,0,0,0,0,0,"",0,0,0,0
-1,0,-0.375,0,0,0,-0.1875,"",0,0,0,0
0,0,0,0,0,0,0,"?",1,0,0,0
0.5,0.14582370923913,0,0,0.0640869135968387,0.2,0.118546620058301,"",0,1,0,0
1,-0.0195719401041667,0,-0.0625,0.150208816863596,0,0.0133873325669103,"",0,0,0,0
0.5,0.0030517578125,-0.0833333333333333,0,0.136985778808594,0.5,0.111951192220052,"",0,0,0,0
0.5,-0.03076171875,0,0,0.2734375,0.428571428571428,0.182784598214286,"",0,0,0,0
0.5,0,0,0,0.232058258727193,0,0.116029129363596,"",0,0,0,0
0.5,0,0,0,0,0.5,0.25,"",0,0,0,0
1,0,0,0,0.068359375,0.625,0.231119791666667,"",0,0,0,0
0.5,0,0,0,-0.171875,0,-0.0572916666666667,"",0,0,0,0
1,0,0,0,-0.0777587601842242,0.625,0.273620619907888,"!",0,0,0,16
0,0.00390625,0,0,0,0.141666666666667,0.0718098958333333,"",0,0,0,0
0,0,0,0,0,0,0,"",0,0,0,0
0.5,-0.0029296875,0,0,0,0,-0.0029296875,"",0,0,0,0
0,0,0,0,0,0,0,"?",1,0,0,0
0,0,0,0,0.276274979114532,0,0.110509991645813,"",0,0,0,0
0,0.0948810581976431,-0.166666666666667,-0.625,0,0,-0.10031742504523,"",0,0,0,0
0.5,0,0,0,-0.171875,0.428571428571428,0.0855654761904762,"",0,0,0,0
0.5,0.015625,0,0,0,0,0.015625,"",0,0,0,0
0.5,0,0,0,0.232058258727193,0.5125,0.419019419575731,"",0,0,0,0
0.5,0,0,0,0,0.666666666666667,0.333333333333333,"?",1,0,0,0
0.5,0,0,0,-0.1328125,0.297619047619048,0.065922619047619,NA,0,0,1,0
-0.5,-0.0047607421875,-0.333333333333333,0,-0.0023841857910156,0,-0.113095389472114,"",0,0,0,0
0.5,0,0,0,0,0.5,0.5,"",0,0,0,0
0.5,0,0,0,0.05078125,0,0.0126953125,"",0,0,0,0
0.5,0,0,0,0.106895446777344,0.5,0.303447723388672,"",0,0,0,0
0,0,0,0,0,0,0,"",0,1,0,0
-0.5,-0.0654296875,-0.5,0,-0.03125,0.141666666666667,-0.0572135416666667,"",0,0,0,0
0,-0.0625,0,0,0,0,-0.0625,"",0,0,0,0
1,0,0,0,0,1,1,"",0,0,0,0
1,0.4375,1,0,0,0,0.625,"",0,0,0,0
0,0,0,0,0,0.3125,0.3125,"",0,0,0,0
0.5,0,0,0,-0.171875,0.5625,0.23828125,"",0,0,0,0
1,0,0,0,0.233216629363596,0,0.155477752909064,"",0,0,0,0
0.5,0,0,0,0.217201171875,0,0.1086005859375,"",0,0,0,0
-0.5,0.0324708223151144,0,0,0,-0.0888888888888889,-0.0160730621664869,NA,0,0,1,0
0.5,0,0,0,0.232058258727193,0,0.116029129363596,"",0,0,0,0
0,0,0,0,0,0,0,"",0,0,0,0
0.5,0,0,0,0.2734375,0,0.182291666666667,"",0,0,0,0
1,-0.0209147135416667,0,0,0.068359375,0,0.00140380859375,"",0,0,0,0
0,0,0,0,0,0,0,"?",1,0,0,0
1,0,0,0.1953125,0.232058258727193,0.428571428571428,0.262813671824655,"",0,0,0,0
-0.5,0,-0.545454545454545,0,0,-0.166666666666667,-0.356060606060606,"",0,0,0,0
-0.5,0,0,0.390625,0.0419921875,0,0.144205729166667,"",0,0,0,0
0.5,0,0,0,0.106895446777344,0,0.106895446777344,"",0,0,0,0
1,0,0,0,0.5,0.625,0.5625,"",0,0,0,0
0.5,0.75,0.5,0,0,0,0.625,"",0,0,0,0
-0.5,0,0,0,0,-0.5,-0.5,"",0,0,0,0
0.5,-0.000244140625,0,0,0.232058258727193,0.5,0.243938039367398,"",0,0,0,0
1,0.3714599609375,0,0,-0.03125,0.625,0.33416748046875,"",0,0,0,0
0.5,0,0,0,0.106895446777344,0,0.106895446777344,"",0,0,0,0
1,0,0,0,0.165894419575731,0,0.124420814681798,"",0,0,0,0
0.5,-0.0029296875,0,0,0.232058258727193,0.5,0.345825714245439,"",0,0,0,0
0.5,0,0,0,0,0,0,"",0,0,0,0
0.5,-0.06640625,0,0,0,0.1,0.0111979166666667,"",0,0,0,0
1,0.101806640625,0,0,-0.03125,0.625,0.149861653645833,NA,0,0,1,0
0.5,0.217391304347826,0.5,0,0.001953125,0.5,0.28734714673913,"",0,0,0,0
1,0,0,0,0.232058258727193,0.4,0.158014564681798,"",0,0,0,0
0.5,0,0,0,0,0,0,"",0,0,0,0
0.5,0,0,0,0.5,0.625,0.5625,"",0,0,0,0
1,0.3714599609375,0,0,0,0,0.3714599609375,"",0,0,0,0
0.5,-0.02685546875,0,-0.3125,0.072265625,0.526785714285714,0.0326700015943877,NA,0,0,2,0
0.5,0,0,0,0,0.5,0.5,"",0,0,0,0
0.5,0,0,0,0,0.5,0.5,"",0,0,0,0
0.5,0,0,0,0.237646484375,0,0.198038736979167,NA,0,0,2,0
0.5,0,0,0,0,0.5,0.5,"",0,0,0,0
0,0,0,0,0,0,0,"",0,0,0,0
1,0.01611328125,0,0,0.550628662109375,0.5625,0.341571044921875,"",0,0,0,0
0.5,-0.03125,0,-0.0625,-0.24114990234375,0,-0.0915374755859375,"",0,0,0,0
0.5,-0.00599288940429685,0,0,0.1728515625,0,0.0834293365478516,"",0,0,0,0
0.5,0,0,0,0.113525390625,0,0.113525390625,"",0,0,0,0
0.5,0,0,0,0.171875,0,0.171875,"",0,0,0,0
0.5,0,0,0,0.106895446777344,0,0.0534477233886718,"",0,0,0,0
0.5,0,0,0,0,0.625,0.3125,"",0,0,0,0
-0.5,0,0,0,0,0.625,0.15625,"",0,0,0,0
1,0,0,0,0.138671875,0.625,0.3818359375,"",0,0,0,0
0.5,0,0,0,0,0.666666666666667,0.666666666666667,"",0,0,0,0
0,-0.00599288940429685,0,0,0.0568224589029948,0,0.0411186218261719,"",0,0,0,0
0,0,0,0,0.217201171875,0,0.1086005859375,"",0,0,0,0
-0.5,0.0137401819229126,0,0,0.00530242919921875,-0.5,-0.0732894738515218,"?",1,0,0,0
0.5,0,0,0,0,0,0,"",0,0,0,0
0.5,0,0,0,0,0.5,0.5,"",0,0,0,0
0.5,0,0.5,0,0,0.5,0.25,"",0,0,0,0
-0.5,0,-0.545454545454545,0,0,0,-0.181818181818182,"",0,0,0,0
0.5,0,0,0,0.106895446777344,0,0.106895446777344,"",0,0,0,0
-0.5,0.125,0,0,-0.0625,0,0.03125,"",0,0,0,0
0.5,-0.0182291666666667,0,0,0,0,-0.0182291666666667,"",0,0,0,0
0.5,-0.0390625,0,0,-0.02288818359375,-0.0625,-0.0372802734375,"",0,0,0,0
0,0,0,0,0.016261339187622,-0.166666666666667,-0.0335359970728556,"",0,0,0,0
0,0,0,0,0.0162645056843757,0,0.0162645056843757,"?",1,0,0,0
0,0,0,0,0,0,0,"",0,0,0,0
0.5,0,0,0,0,0.5,0.5,"",0,0,0,0
0,0,0,0,0,-0.0833333333333333,-0.0555555555555555,"",0,0,0,0
0.5,-0.015625,0,0,0,0,-0.015625,"",0,0,0,0
-0.5,-0.5,0,0.390625,0.0296483259330715,0,-0.0125195870334642,"",0,0,0,0
0.5,-0.04296875,0,0,-0.0023841857910156,0.5,0.102919578552246,"",0,0,0,0
0,0.000508824984232567,0,0,0,0,0.000508824984232567,"",0,0,0,0
0.5,0,0,0,0,0.5,0.5,"",0,0,0,0
0,0,0,0,0,0,0,"",0,0,0,0
0,0.00274734515405724,0,0,0,0,0.00152630286336513,"",0,1,2,0
0.5,0.217391304347826,0,0,-0.25,0,0.0615942028985507,"",0,0,0,0
-0.5,0,-0.397727272727273,0,0,0,-0.198863636363636,"",0,0,0,0
0,-0.02734375,0,0,0.015625,0,-0.0078125,"",0,1,0,0
-0.5,0.0852864583333333,0.0625,0,0,0,0.0776909722222222,"",0,0,0,0
0.5,-0.0190972222222222,0,0,0.125,0.25,0.0635416666666667,"",0,0,0,0
0.5,0,0,0,0,0,0,"",0,0,0,0
0.5,0.01171875,0,0,0,0,0.01171875,"",0,0,0,0
0,0.0944366455078125,-0.125,0,-0.00624128182729087,0,0.0109022736549378,"",0,0,0,0
-0.5,0.0482904343377976,0,0,-0.0240335464477539,0,0.00696244531748246,"",0,0,0,0
-0.5,-0.5,-0.5,0,0,0,-0.5,"",0,0,0,0
-0.5,-0.5,-0.397727272727273,0,0,0,-0.431818181818182,"",0,0,0,0
0,0,0,0,0,0,0,"",0,0,0,0
0,0,0,0,-0.0016021728515625,0,-0.001068115234375,"",0,0,0,0
0,-0.0103739911375366,0,0,0,0,-0.00691599409169106,"",0,6,0,0
0.5,0.0714285714285714,0,0,0.0045166015625,0,0.0491245814732143,"",0,0,0,0
-0.5,0,0,0,0.171875,-0.5,-0.0390625,"",0,0,0,0
0,0,0,0,0,0,0,"",0,0,0,0
0,0,0,0,0,0,0,"",0,0,0,0
-0.5,-0.222222222222222,-0.5,0,0,0,-0.361111111111111,"",0,0,0,0
0,0,0,0,0,0,0,"",0,0,0,0
-0.5,0,-0.545454545454545,0,0,0,-0.545454545454545,"",0,0,0,0
0,0,0,0,-0.0016021728515625,0,-0.00080108642578125,"",0,0,0,0
-0.5,-0.104166666666667,-0.5,0,0,0.815789473684211,0.000657894736842102,"",0,0,0,0
0.5,0.0729166666666667,0,0,-0.0247395833333333,0,0.036328125,"",0,2,0,0
0.5,0.5,0,0,0,0,0.5,"",0,0,0,0
-0.5,-0.222222222222222,0,0,-0.4375,0,-0.329861111111111,"",0,2,0,0
0,-0.0087890625,0,0,0,0,-0.0087890625,"",0,0,0,0
-0.5,-0.222222222222222,-0.5,0,0,0,-0.361111111111111,"",0,0,0,0
0.5,0.5,0,0,0,0,0.5,"",0,0,0,0
-0.5,0.212160228781386,-0.333333333333333,0,0.172607421875,-0.5,-0.112141420669237,"",0,0,0,0
0.5,0,0,0,0,0.4,0.4,"",0,0,0,0
0,0,0,0,0,0,0,"",0,0,0,0
0.5,0.5,0,0,0,0,0.5,"",0,0,0,0
0,0,0,0,0,0,0,"",0,0,0,0
1,0,0,0,0,0.815789473684211,0.815789473684211,"",0,0,0,0
0.5,0.434782608695652,0,0,0,0,0.434782608695652,"",0,0,0,0
1,0,0,0,0,0.815789473684211,0.815789473684211,"",0,0,0,0
0,0.0123301143906929,0,0,0,0,0.0123301143906929,"?",3,0,0,0
1,0,0,0,0,1,1,"",0,0,0,0
0.5,0,0,0,0,0.5,0.5,"",0,0,0,0
-0.5,-0.113376193576389,0,0,0.001953125,-0.277777777777778,-0.123190646701389,"",0,0,0,0
0,-0.0833333333333333,0,0,0,0,-0.0833333333333333,"",0,0,0,0
0,0,0,0,0,0.815789473684211,0.815789473684211,"",0,0,0,0
0,0,0,0,0,-0.25,-0.25,"",0,0,0,0
1,0,0,0,0,1,1,"",0,0,0,0
0.5,0,0,0,-0.0145263671875,0,-0.00726318359375,"!",0,0,0,2
0,0.25,0,0,-0.625,0,-0.0416666666666667,"",0,0,0,0
0,-0.03125,0,0,-0.1484375,0,-0.0421875,"",0,0,0,0
-0.5,-0.0688657407407407,-0.545454545454545,0,-0.30712890625,0,-0.211836134785354,"",0,0,0,0
0.5,0.25,0,0,0.046960711479187,0.833333333333333,0.34507351120313,"",0,0,0,0
-0.5,-0.5,-0.5,0,0,0,-0.5,"",0,0,0,0
-0.5,-0.25,0,0,-0.625,0,-0.375,"",0,0,0,0
0.5,0.434782608695652,0,0,0,0,0.434782608695652,"",0,0,0,0
0.5,-0.0093994140625,0.5,0,0.0214143991470337,0.5,0.0839872260888418,NA,0,0,1,0
0,0,0,0,0,0.2,0.2,"",0,0,0,0
1,-0.03125,0,0,0,1,0.484375,"",0,0,0,0
0,0.02734375,0,0,-0.107093811035156,0,-0.0398750305175781,"?",1,0,0,0
1,0,0,0,0.08477783203125,0,0.042388916015625,"!",0,0,0,3
0,0,0,0,-0.625,0,-0.208333333333333,"",0,0,0,0
-0.5,0,-0.333333333333333,0,0,-0.5,-0.166666666666667,"?",2,0,0,0
-0.5,-0.0922526041666667,0,0,0.0214461326599121,-0.5,-0.112836029794481,"",0,0,0,0
0.5,0,0,-0.625,0.046960711479187,0.657894736842105,0.184437546290849,"",0,0,0,0
0,0.0390625,0,0,0,0,0.0390625,"?",3,0,0,0
0,0.001953125,0,0,0.2734375,0,0.0924479166666667,"",0,0,0,0
0,0.0390625,0,0,0,0,0.0390625,"?",1,0,0,0
0.5,0.0768002717391304,0,0,0,0,0.0768002717391304,"",0,0,0,0
0,0,0,0,-0.625,0,-0.208333333333333,"",0,0,0,0
1,0,0,0,0,1,1,"",0,0,0,0
0,0.0625,-0.015625,0,0,0,0.0234375,"",0,0,0,0
0,-0.03125,0,0,-0.03125,0,-0.0104166666666667,"",0,0,0,0
-0.5,0.0094788869222005,0,0.375,0.07568359375,0,0.0900696345738002,"",0,0,0,0
0,-0.0124931335449219,0,0,0.105511605739594,0,0.021222506250654,"",0,0,0,0
0.5,0,0,0,0,0.5,0.5,"",0,0,0,0
0,0.25,0,0,0,0,0.25,"",0,0,0,0
0.5,0.01171875,0,0,0.068359375,0,0.0400390625,"",0,0,0,0
0.5,0.180717136548913,0,0,0.140706420580546,0,0.163569686848184,"",0,0,0,0
-0.5,-0.0863715277777778,0,-0.265625,0.109855324029922,0,-0.0389936985792937,"",0,0,0,0
0,0,0,0,0.0625,0,0.0208333333333333,"",0,0,0,0
1,0.434782608695652,0,0,0,0,0.434782608695652,"",0,0,0,0
0,0,0,0,-0.625,0,-0.15625,"",0,0,0,0
0.5,0,0,0,-0.0023841857910156,0.5,0.332538604736328,"",0,0,0,0
-0.5,0,-0.545454545454545,0,0,0,-0.545454545454545,"",0,0,0,0
0.5,0,0,0,0.106895446777344,0,0.106895446777344,"",0,0,0,0
-0.5,-0.16424560546875,-0.375,0,-0.078125,-0.5,-0.240976969401042,"",0,0,0,0
1,0,0,0,0,0.815789473684211,0.815789473684211,"",0,0,0,0
0.5,0,0,0,0.106895446777344,0,0.106895446777344,"",0,0,0,0
0,0.0240885416666667,0,0,0,0,0.01806640625,"?",1,0,0,0
-0.5,0,0,0,-0.25,0,-0.25,"",0,0,0,0
1,0,0,0,0,1,1,"",0,0,0,0
0.5,0,0,0,0,0.5,0.5,"",0,0,0,0
-0.5,0,0,0,0,-0.5,-0.5,"",0,0,0,0
0,0,0,0,0,0,0,"",0,0,0,0
0.5,0,0,0,0,0.4,0.4,"",0,0,0,0
0.5,0,0,0,-0.0145263671875,0,-0.0145263671875,"",0,0,0,0
0.5,0,0,0,0,0.5,0.5,"",0,0,0,0
0,-0.0625,0,0,0,0,-0.0625,"",0,0,0,0
-0.5,-0.074309199819254,-0.125,0,0,0,-0.0844473598554032,"?",1,0,0,0
-0.5,-0.104242748225968,-0.431818181818182,0,0,-0.170138888888889,-0.230527227460532,"",0,1,1,0
0.5,0,0,0,0.0045166015625,0,0.0045166015625,"",0,0,0,0
0,0,0,0,0,0,0,"",0,0,0,0
0,0,0,0,-0.25,0,-0.25,"",0,0,0,0
0.5,0,0,0,0.106895446777344,0,0.106895446777344,"",0,0,0,0
0,-0.0623178482055664,-0.166666666666667,0,-0.03125,0.2,-0.030811701880561,"",0,0,0,0
0.5,0,0,0,0.0045166015625,0,0.00150553385416667,"",0,0,0,0
0,0,0,0,0,0,0,"",0,0,0,0
0.5,0,0,0,0,0.5,0.25,"",0,1,0,0
0,-0.0625,0,0,0,0,-0.0625,"",0,0,0,0
0.5,-0.0286458333333333,0,0,-0.0023841857910156,0,-0.0220804214477539,"",0,0,0,0
0.5,0,0,0,0.0045166015625,0,0.0045166015625,"",0,0,0,0
-0.5,-0.0636370623553241,-0.0625,0,-0.31903076171875,0,-0.109762172506313,"",0,0,0,0
-0.5,-0.074462890625,0,-0.0625,0,0,-0.0720703125,"",0,0,0,0
0.5,0,0,0,-0.122453571289952,0.5,0.051018571484019,"",0,0,0,0
1,0.03125,0,0,0,0,0.0208333333333333,"",0,0,0,0
0,0,0,0,0,0,0,"?",2,0,0,0
0,0,0,0,0.0693359375,0,0.027734375,"",0,0,0,0
0,0,0,0,0.001953125,0.5,0.2509765625,"",0,0,0,0
0,-0.0208333333333333,0,0,-0.05859375,0,-0.0299479166666667,"",0,0,0,0
0.5,0,0,-0.625,-0.48980712890625,0.2,-0.304935709635417,"",0,0,0,0
-0.5,-0.222222222222222,-0.545454545454545,0,0,0,-0.383838383838384,"",0,0,0,0
-0.5,0,0,0,-0.26171875,0,-0.26171875,"",0,0,0,0
1,0,0,0,0.0386021931966146,1,0.278951644897461,"",0,0,0,0
0,0,0,0,0,0,0,"",0,0,0,0
0.5,0,0,0,0.0045166015625,0.35,0.176129150390625,"",0,0,0,0
0.5,0,0,0,0,0,0,"",0,3,0,0
0.5,0,0,0,0,0.5,0.5,"",0,0,0,0
0,0,0,0,0,0,0,"",0,0,0,0
-0.5,-0.009765625,0,0,0,0,-0.009765625,"",0,0,0,0
0,-0.062469482421875,0,0,-0.188294728597005,0,-0.116394587925502,"",0,0,0,0
0,-0.222222222222222,-0.375,0,0.0045166015625,0.0666666666666667,-0.0654509367766204,NA,0,0,1,0
1,0.3719482421875,0,0,-0.03125,0,0.237548828125,"",0,0,0,0
0,0.0136713981628418,0,0,0,0,0.0136713981628418,"",0,0,0,0
0.5,0.125,0,0,-0.0217812620358017,0,0.0883046844910496,"",0,0,0,0
0,-0.111111111111111,0,0,0.03125,0,-0.0636574074074074,"",0,0,0,0
0,0,0,0,0.03125,0,0.0104166666666667,"",0,0,0,0
-0.5,-0.5,0,0,0,0,-0.5,"",0,0,0,0
0.5,-0.222222222222222,0,0,0.5,0,0.138888888888889,"!",0,0,0,2
0,0,0,0,0,0.25,0.25,"",0,0,0,0
1,0,0,0,0,1,1,"",0,0,0,0
-0.5,0,0,0,-0.0625,0,-0.0625,"",0,0,0,0
-0.5,0,0,0,-0.1171875,0,-0.1171875,"",0,0,0,0
0.5,0.00390625,0,0,0,0.141666666666667,0.0718098958333333,"",0,0,0,0
0,-0.0798611111111111,0,0,0.005859375,0,-0.0384657118055556,"",0,0,0,0
0,0,0,0,0,0,0,"",0,0,0,0
0.5,0,0,0,0.00225830078125,0,0.001129150390625,"",0,0,0,0
-0.5,-0.0849197705586751,0,0.25,0,0,0.0267201529608833,"",0,0,0,0
0,0,0,0,0,0,0,"",0,0,0,0
0,0,0,0,0,0.25,0.25,"",0,0,0,0
0.5,0.387858072916667,0,0,0,0,0.387858072916667,"",0,0,0,0
0,0,0,-0.1875,0.0546875,0,-0.06640625,"",0,0,0,0
0,-0.111111111111111,0,0,0.03125,0,-0.0636574074074074,"",0,0,0,0
-0.5,0,0,0,-0.26171875,0,-0.130859375,"",0,0,0,0
0.5,0.0714285714285714,0,0,0.0045166015625,0,0.0491245814732143,"",0,0,0,0
0,0,0,0,-0.0625,0,-0.0625,"",0,0,0,0
-0.5,0,0,0,0,0,0,"?",3,0,0,0
-0.5,0.257812529846888,0,0,0,-0.5,-0.080729156717704,"",0,0,0,0
-0.5,-0.222222222222222,0,0,0,0,-0.111111111111111,"",0,0,0,0
1,0.05,0,0,-0.000579833984375,1,0.419884033203125,"",0,0,0,0
0.5,0.434782608695652,0,0,0,0,0.434782608695652,"",0,0,0,0
0,0.0137367257702862,0,0,0.0195655822753906,0.5,0.138216972580267,"?",1,0,0,0
0.5,-0.111111111111111,0,0,0.03125,0,-0.0636574074074074,"",0,0,0,0
-1,-0.112499284744263,0,0.125,-0.015625,-1,-0.163194047080146,"?",1,0,0,0
-0.5,0.0960286458333333,0,0,-0.03125,-0.170138888888889,-0.0139069733796296,"",0,0,0,0
0,-0.25,0,0,-0.09375,0,-0.171875,"",0,0,0,0
0.5,0,0,0,0,0,0,"",0,0,0,0
-0.5,-0.222222222222222,0,0,0,-0.5,-0.361111111111111,"",0,0,0,0
-1,-0.25,0,0,0,0,-0.25,"",0,0,0,0
0,0,0,0,-0.0079345703125,0,-0.00264485677083333,"",0,0,0,0
-0.5,0,-0.5,0,0.001953125,-0.25,-0.18701171875,"",0,0,0,0
-0.5,-0.222222222222222,-0.545454545454545,0,0,0,-0.383838383838384,"",0,0,0,0
0,-0.108572823660714,0,0,0,0,-0.0868582589285714,"",0,0,0,0
0,-0.0208333333333333,0,0,-0.05859375,0,-0.0299479166666667,"",0,0,0,0
-1,-0.112499284744263,0,0.125,-0.015625,-1,-0.163194047080146,"?",1,0,0,0
0,0,0,0,-0.0625,0,-0.0104166666666667,"",0,0,0,0
0,0.00274734515405724,0,0,0,0,0.00152630286336513,"",0,1,2,0
0.5,0.03125,0,0,0,0.5,0.265625,"",0,0,0,0
0,-0.104166666666667,0,0,0,0,-0.078125,"",0,0,0,0
-0.5,0.14404296875,0,0,-0.03125,0.0199074074074074,0.052759693287037,"",0,0,0,0
0,0.0030517578125,0,0.09375,0,0,0.02496337890625,"?",1,0,0,0
-0.5,-0.0280827527863948,0,-0.625,0.0234375,0,-0.105996609133139,"",0,0,0,0
0.5,0,0,0,0,0.5,0.5,"",0,0,0,0
-0.5,-0.0811767578125,0,-0.625,0.03125,-0.5,-0.262468610491071,"",0,0,0,0
-0.5,-0.0426432291666667,-0.5,0,-0.00390625,0,-0.0844184027777778,"?",3,0,0,0
0.5,0,0,0,0.0045166015625,0,0.0045166015625,"",0,0,0,0
0,-0.185714285714286,0,-0.0625,0.25830078125,0,-0.0722684151785714,"",0,0,0,0
-0.5,-0.234375,0,0,0.13330078125,-0.5,-0.1404296875,"",0,0,0,0
0.5,-0.0510850694444444,0.25,0,0.03125,0,0.00368923611111111,"",0,0,0,0
0,0.0625,0,0,0,0,0.0625,"",0,0,0,0
-0.5,-0.222222222222222,0,0,0,-0.5,-0.361111111111111,"",0,0,0,0
-0.5,0,0,0,0,0,0,"",0,0,0,0
0,0,0,0,0,0,0,"",0,0,0,0
0.5,-0.125,0,0,0,0.5,0.1875,"",0,0,0,0
0,0,0,0,0,0,0,"",0,0,0,0
-0.5,-0.119047619047619,0,0,0.0863037109375,0,-0.0369070870535714,"",0,0,0,0
-0.5,-0.1666259765625,0,0,-0.322492440541585,-0.5,-0.245919406414032,NA,0,0,1,0
-0.5,-0.178571428571429,0,0,0,-0.5,-0.214285714285714,"",0,0,0,0
0,0,0,0,0,0,0,"",0,0,0,0
0,-0.325520833333333,0,0,0,-0.277777777777778,-0.313585069444444,"",0,0,0,0
-0.5,0.0632327794453431,0,0.125,0.172607421875,0.1,0.115210050330086,"",0,0,0,0
-0.5,-0.125,0,0,-0.75,-0.5,-0.291666666666667,"",0,0,0,0
-0.5,0,-0.5,0,-0.3125,0,-0.40625,"",0,0,0,0
-0.5,-0.132675886154175,0,0,0.0347747847153404,0,-0.0489505507194172,"",0,0,0,0
-0.5,0.0625,0,0,0,-0.5,-0.21875,"",0,0,0,0
1,0.742919921875,0,0,-0.03125,1,0.570556640625,"",0,0,0,0
0,-0.07421875,0,0,-0.1875,0,-0.111979166666667,"",0,0,0,0
-0.5,-0.125,0,0,-0.625,0,-0.291666666666667,"",0,0,0,0
0,0.0416666666666667,-0.25,0,-0.1875,0,-0.0833333333333333,"",0,0,0,0
0,0,0,0,0,0,0,"",0,0,0,0
0,0.135428110758464,0,0,0.0472819196729688,0,0.0913550152157162,"",0,0,0,0
0,0,0,0,0,-0.0208333333333333,-0.0208333333333333,"",0,0,0,0
0,0,0,0,0,-0.0208333333333333,-0.0208333333333333,"",0,0,0,0
-0.5,-0.1899755859375,0,0,0.291666666666667,0,-0.00748779296875,"",0,0,0,0
1,0,0,0,0,1,1,"",0,0,0,0
0,0,0,0,0,0,0,"",0,0,0,0
0,0,0,0,0,0.25,0.25,"",0,0,0,0
0.5,0.434782608695652,0,0,0,0,0.434782608695652,"",0,0,0,0
1,0,0,0,0,1,1,"",0,0,0,0
0,0,0,0,0,-0.0208333333333333,-0.0208333333333333,"",0,0,0,0
1,0,0,0,0,0.815789473684211,0.815789473684211,"",0,0,0,0
1,0,0,0,0,0.815789473684211,0.815789473684211,"",0,0,0,0
1,0,0,0,0,1,1,"",0,0,0,0
1,0,0,0,0,0.815789473684211,0.815789473684211,"",0,0,0,0
0,0,0,0,0,-0.0208333333333333,-0.0208333333333333,"",0,0,0,0
0,0,0,0,0,0,0,"",0,0,0,0
1,0,0,0,0,1,1,"",0,0,0,0
0,0,0,0,0,0,0,"",0,0,0,0
0,0.0078125,0,0,0,-0.0208333333333333,-0.00434027777777777,"",0,0,0,0
0,-0.03125,0,0,0.0863037109375,0,0.02752685546875,"",0,0,0,0
0,0,0,0,0,-0.0208333333333333,-0.0208333333333333,"",0,0,0,0
0,0,0,0,0,-0.0104166666666667,-0.0104166666666667,"",0,0,0,0
1,0,0,0,0,1,1,"",0,0,0,0
-0.5,-0.140625,0,0,-0.0467859903971354,-0.5,-0.150357246398926,"",0,0,0,0
0,0,0,0,0,0,0,"",0,0,0,0
0,0,0,0,0,0,0,"",0,0,0,0
1,0,0,0,0,1,1,"",0,0,0,0
0,0,0,0,0,-0.0208333333333333,-0.0208333333333333,"",0,0,0,0
-0.5,-0.25,0,0,0,0,-0.25,"",0,0,0,0
